Ethereum Address,Token Balance
0xf2B082C61cd8dE637D9bEb56063DEa19ceAD9378,21541868726108200000000
0x119b134E974e20Df79feA161B08970025e4D5325,21170182871940500000000
0x62B9A138c2e24e57699a4092Cf98713c502025Aa,21169642333151900000000
0x044c90B70c9b70e7597D3af830f456B9A00aB37F,21060723701268200000000
0x7746F30e8FBF3C6F6B0F9Aa0ADcd21fFFD3FC1eA,21050386737313000000000
0x3a48CC21E80eF4e1A1bbeBe63fEf92861281dddC,20777679002044200000000
0xf388091c09c927560059cCFA086b22D6c9b44FDD,20714607134093400000000
0x18b7DA64414f6211BadE69A910c2182c1ef3853b,20437763019048900000000
0xDf556f5DC65Bf02DB1646Cc7FAcEe449C2C39bc1,20366820496319300000000
0x2D41eD560693A26362733CAb18Df106AFA6e90de,20000000000000000000000
0x9c58D9369A34b695726620ba23c56aEe46064C01,19506405703239300000000
0x1554883d00c77E657625F40b3f018E46cb3fB523,19402944885892300000000
0xA5Df60e515d93418ED24122f45c5c81277FB2Ee6,18765553640599800000000
0xBe505937a5Fc3809cEF144FBCd7BCd2aEb39F2e7,18684272584595300000000
0x1cf110A556049a8E446297A0d120565a2556F78C,18409206383192800000000
0x386cE212632A47eC0e52F2Ee738226F84767b335,18235517681407400000000
0x29737c93AB4722e9eA8EC2D36eC6fAe3510d0f00,17754517594069100000000
0xb6252F3686814d965bB20191922d006e64b7fd2a,17614035603621200000000
0xfbF2F95E75ADbe00708788326F25b06AB74EfFb4,17555900000000000000000
0x4cEC3a0C23A7CC81FDFcEb611a779B5c014D34aa,17282381620138600000000
0x8Daf570489B1104f5E2e809823Ec11Ebdc595837,17073211225056100000000
0x2a81741624281f1E43A67F35a94C59E66260b19C,16904034398981600000000
0x2bdfd0C77ecAc63fAbACB225FDE5e3E078A4eaE3,16611500000000000000000
0xc83788564f1325b3aA26Bfa0FEAB6bc1EF12cA0d,16500000012623900000000
0xAf0601CE9Bf0BeFcbF37446c934a4789092128f9,16463941066852600000000
0x1d0C47e61d3d3a755f841943852a472309dff6EE,16282195025510400000000
0x57fd54d32c3141e9d80C3bf710A90ca1DDbd446D,16156312478853900000000
0x0B618441B3af49F23829C2a1e024b9aeB4CAa10B,16005603033356100000000
0xfe56e779Cbf98CE9f826b56252330F883D4F718A,15965285184397600000000
0x587013A55f1580af841D75469b4EaD1bC7eBb27F,15833000000000000000000
0x8d605e606b3AEe143ff0d039F63100a52F17d85F,15788563744922200000000
0xEE51DFBB440224B999bed3BF135Eba5c14F3A027,15601685285820100000000
0xB5b43841354eA434Da04853037106dE95f4A8786,15141317720287200000000
0xfcB40a45a51a31F568eF39E0f6DFE5f3B21711df,14803872067285500000000
0xa1d0B3B360595A82dbAAC1667535579bC568F8DD,14615704536741500000000
0x5BB3eBc555362A4bE1048644C89F3050bcBbD4d9,14469318872353200000000
0x696ac3E6A61b0731C3f8be2f0666348ff6739ADc,14330279319625700000000
0x133bB855FF4781aEaB4954Fda455d2F1DF5A61ca,13512134344833100000000
0xC80005AB8ea04cE48c535272A5f60476d3BA3475,13488167046843700000000
0x69Db7F70399871a4c70cDe95C75e832cCE7a1157,13192939996081100000000
0x4B2A911f4CbDFD9ff6f2f8DC264E224Dd42EB63e,12936201015516800000000
0x83bb3992Bdf488aC7EA194a63918852A40547FcC,12903612601928300000000
0x960d362BBc449dC0FE784b416497ad0a1C7D9e6c,12741820973171900000000
0x3FA933778efBA0C2D1Db620377123b570A678BeC,12530592062969600000000
0x159E5D64e6F16a4DC252E966E5F4178F0B328056,12370121927517000000000
0xcb34062258976c3B57f95244B8A1e98848DF37f4,12330082335790700000000
0x2FE315C1cF76D6c6B73a19D3D44861cF82d5194F,12253089476196900000000
0x23680e6004660d2B80C9a49245cE42501dFb1eDA,12225500000000000000000
0x37204Fb3E94714dC32caa0788688D14D377B3932,12026900000000000000000
0xcd699956fA5C5e8d3479f0C7e9D7517659084f27,11920838179963000000000
0x05b88AeA187A8DB2503ff81dF6747AFAA4864389,11689970325875000000000
0x3a2417D7f0829947A95CFA827fF6ed36b4Cf4D5F,11570348762941100000000
0x1c74d76bA08223840334BD132Fe9a696d7b0a461,11516444874861900000000
0x1e6d092f4481566fc7F0f16AcD17D9Da0Eb2E245,11502000000000000000000
0x7F24a7Cd0CBb8A7f2ed0f8515DF99059b5832cAf,11402800000000000000000
0x1F01b7eC07a20E9F929F31DbaC7C3066d4bDE988,11319729433963100000000
0xD7DF80eb1E13494a3420C1eA43B485e68F31AdB1,11282612999065900000000
0x82dF46c9047F3218b4DF0589E44F71e21F7800cb,11276824729688300000000
0xF7f870565F56B9F509794690eD2A4526d1c0cBc9,11245200000000000000000
0x3eABF7B79AbaDF1e4dcb90160bE4A29f6DBa838F,10894030523255800000000
0x57b6E58dC045d269df88BB54dD37bB05a04555D5,10823616842449700000000
0x075579B293AF9b7cc2E97923f411aCC5156DF277,10801728311614200000000
0x492dA07de2D5E17E78F786b802e1DEbCb839E753,10521072057065600000000
0x8efabc5f3568db268479db16eD8032A94A8C6556,10340700000000000000000
0xE881c9d84008a913a2E13CC3FC6b202B60D43e0D,10331495044306400000000
0xBbaaa2b3e0AA17560F939A9763ce327A079dBdB8,10284028998586100000000
0x70A43c9d001b8eE05D58Bf2EAcBCF832B1f11ec0,10277457908882300000000
0x5668f46e7EE2ab075B5660f7413a48B22ce375ab,10249734256515100000000
0x36c86813E3D66b2861181586a3c22b68594E9D11,10097700000000000000000
0x5b0b1fCaE5eA2ad0E169eC49cE9B84864f078e98,10091455450773900000000
0x9f8c01527774eD14235a8b9049cbfD5d49628baE,10000016843353900000000
0x07d3B6ab4870fCBb639DD224B449fBd6927E1408,10000000000000000000000
0x0A8B102c3fB9b3B412191661d472d0460534FbeA,10000000000000000000000
0x5F0C9a3AB2aB238cb2E9B711Fa1B914DD2AbAfA4,9985154926019190000000
0x7b80127596777f4a44577e4D2115c3fFB1a6d4B2,9968151200950860000000
0xb2ceA0A08f182AeA8709CEb93D9265D80887510d,9896988452414650000000
0x661e79c8785D450a08105aA3bf2273A4c27A677f,9582414997286570000000
0x9CA9efB5782531e5F7dC06e86b1f12748611E0C6,9559573242490310000000
0x46b6cB4A18e448BA1865C892C6d8a81A878b04fA,9495760000000000000000
0xa543A5A38273ae9f9aeb240230A6c52D5883e0B0,9451880000000000000000
0xE073f50e14205cdfD3bF8753e172DA923b695DfD,9322000000000000000000
0xb7EEdBb63f10e31595eC334a001e1CBc9bCBA09f,9187950983120490000000
0x243fA1Dd4CfF16C89c852e2B80Be9266FAeA8316,9129490380859990000000
0x1501acF42356b4f37aF5631b289C03a8A6ED1E0F,9087130000000000000000
0x4164825Bf954E6C6401daB8d01741885f1ca28d8,8980223635537090000000
0xfcE2dDBbe54363b321eB10486e7c19ebB173A63a,8865466028053400000000
0x3ea023B07d1FBF0E12E33283B3C55A829Eb9067a,8803980000000000000000
0x315563c3fD77FC9228Dfa01fc2537510B945bBd9,8639340000000000000000
0xc504c02cf3201199bd7961d6569b6cD6Deb672BB,8567847694589220000000
0x76e8f2eeE8C15743C6Bac47c7069096EF8BE5C2E,8340989578551330000000
0x12E80F144F15eD3C410395Bc34a2287012272c8e,8322584139316840000000
0xc106905443D60547546e9913055C297B7BB9C481,8135068805681110000000
0x88D0E6ED67a7cC4D67D39EF7C69bC89D15a84748,8023275246907090000000
0xDbFF09376A486831Df4db19fC47b9A50573087D5,8000000000000000000000
0x962f4EFA70236eb4F265593DC869501A60Ca3223,7899994723301860000000
0x0999A13D74291EaB3a3f7c1B57434004cd6A464A,7791134297820130000000
0x578a03FC0106286312CAad0Fe0A53535EE275A6E,7750170481025880000000
0x915DB18713F11A5E71E09582bf7df5D5b1f213B4,7631420000000000000000
0x27818EeC892A032989fB24a18312473580026846,7600000000000000000000
0x093aF85561f0560A98e2f1e0e05204bEa2d209B6,7519874634739000000000
0x397fdb9B3fb6b2cA30D1f5cA9cC51C3527f0c6C1,7494352147465410000000
0x54b0124e98ac88c925Ef61bfa8deaC41084f0118,7400951451269620000000
0x6084b346C17987E44666c1e9339FC5e32B7cdc9a,7395000839583950000000
0x4b798418113F054F71fcd21209537c52B27b75a6,7389528664815880000000
0x67A1eb59916180190869d91B2FE35Eeb72eA21e2,7376786046128140000000
0x8CCb6554e0072503bf38a55cF487d390399D9ED1,7360000000000000000000
0x4D3C5188AFbb3e8C5ecd2Ce05797eb91C4F58E86,7220000000000000000000
0xa729665FcdD343801Fc2A8664871026a8Da7085c,7131033207976500000000
0x70866bDdBf01E0C49CbbB15d9b1d5cC7C9164c7a,7068702115763410000000
0xBFFE069574747ddEfe69426A7461007Cdc7e3eEC,7029517610589950000000
0xcD32F79b0698848b34528B5b962Dc118a5373f78,7000000000000000000000
0x9c9495be289D3B1B160EB22747fdCF97a2171b73,7000000000000000000000
0x8D024864fa24615A053832b8F63eE056359B349D,6929954766954790000000
0x41cEEBAEB36E7C4755de8c0aEC18Ece2aA25B1B0,6915194519745310000000
0x0933527c7f6ee9f3E987be97ED5D8Ea61b129937,6895373128672900000000
0x9AC2Ff05933CD4680FAFAb0408eCf60dF57909Ab,6827450344042290000000
0x324ba4bd56a343Da59853D63Cab0eBe58B4d8d05,6789930000000000000000
0xf69896005ac324724bEdC536A0962f10A63f9afB,6767432170542630000000
0x3d1b1e40382fEdF81208742b13AA3D237b30E0DA,6748496478277630000000
0x4264C81236d40C21e52a41074ba4878C3b4030AE,6742373560527050000000
0x7103D7A00Ae4C61d7F1366ce3816a1182cd0629b,6662877959508620000000
0xf677984B48855AEE24117ec6aF74b59cc3DF2491,6607150000000000000000
0xd9E446576B02F7AA9b59434923bc29786AB88a12,6603834942011680000000
0x0Aacf76542964CaDE2A4fD4e70c5512F74E00511,6584660000000000000000
0xa4698241DC02D7ffa02DDd433bB0D0D97f45050d,6544630000000000000000
0xE131097282DE0FDD4489737c934eB560d3B03e48,6516482894838540000000
0x36DaDdb823a46369Fb15b8bB36CaBf3b79B2D0a5,6447106226508230000000
0x3b9DC60663D746BCffbfd35aA88953269c84F68B,6404319852092890000000
0xd897BA5DB76AF9B098b1e3e6634B279623a0909B,6390000000000000000000
0xa921ae842b1e08083c2AE3A130DC88b736773Dc4,6389021659981970000000
0x0493e688715445c554A73155C51B7262D327A1de,6387974599097950000000
0x931D722CDF1D25b55D72655eeA7E34667918CC40,6370765249521390000000
0x30645702aD40aed852801A2c403b9C8A3066e03a,6362184282970590000000
0xC55fbf448aEEdbECD0C12C82866185fE0117B6F6,6255993196811720000000
0x53E800b3901E913Aa255A681b6b36EB1F7365cA7,6237537740064590000000
0xF0B85CF62EEB95985F76d115FD22c107623F10c2,6176195263422320000000
0x1828BD8A22fFbCc7a030f09a5A21B621148aB8a2,6142137822593410000000
0x7AC007B4347c141227cA079Ecd01f63cb0ccA502,6089012293251790000000
0xB7DFC1d9aDdfbcC12f182E165cD35485ADb137CD,6075791991421310000000
0xc5b445Da48657F4BDED3A348b384BDff232E39e1,6074804614602320000000
0x2B96E690177e4AdA38318E281DefD048b1D59f78,6013101049546320000000
0x74BFb4d8B08F98B4D3D1Ae7e1692f40111fF2C16,5991282463849640000000
0xa27D91D1e21dC9EdAfcE626f9498627703BD2E6C,5902410204771340000000
0x504f38C9E5884B3b74Ab35446Df9E0972cd5a634,5884268514746810000000
0x443Eb1b0632Ce6E082d590C6F61537642c923D09,5869310000000000000000
0xB5E19aC191BA4fd120d92b9495ea6cC07AdfF37B,5849122873111880000000
0x6C819fD259b1267cA78dEc510bb955b540197E8f,5840270000000000000000
0x6ce21776aEe323a09Cd96f3B524D9d843A21d6Fe,5805455657977570000000
0x1ABc8c099106932B85A62C720bc21885453B4c01,5785186654446670000000
0x72423bE786bc0d7092B08b99f8FEF9755554e6F7,5757252063847180000000
0x803148e49E6fC4d4bdf217cF33750278549dCbdF,5731137666221750000000
0xFDAe0e73bE9D4Bb5439ed1724aF6435fE91C1c69,5706000000000000000000
0x9f8A5E14B1Aa2cF1884911A23240E307Ba96DF0B,5700930638580260000000
0x843bb80f1E5f07A2d82455d1F93a7Db9A80Af2C3,5687118160832270000000
0xc16d450c99401B4C16690ad83Dc997E4164e7A2E,5681882809048020000000
0x96a1E9896CceE40d96A3A7552DD127f3ab3455e3,5677620000000000000000
0xD58C5363335458f66b732b1F6bfeD924822d2e21,5671027417095270000000
0x20a4Ecac96F768690a78ce2f73FC49b6466048c2,5657380000000000000000
0x21Aae2ce75F350ED19d663Fb764fB3c408ac2ACD,5650000000000000000000
0xf74736C0079773847E524Feab49b3BecbA8dF2ea,5644305589690580000000
0xE97b2363A242eB39A24AB1A94a72b2F7859f6F8a,5619219653751630000000
0xC11bEd823aDb5d65dA8B4d5B8F63A812846791F5,5612220046789020000000
0x0065Ed0C703FBC8F670218956EbFd83914c8b229,5598140000000000000000
0xf1EBbBfcF5057fDd8102186e572C27818e963294,5591190000000000000000
0x92797f79863849e41c006A450003AdF275C64522,5555440000000000000000
0xf27Db47A745B8C49291fb8c84Ca21b285C2b9660,5535887900299300000000
0xd5345E8767F587986d464c913E26108D4E1Bd000,5535642410951270000000
0x1D82C1233Af7ea9A101cBC4072960e0ab7B8cFc4,5508575180300250000000
0x55Fa25Ad2855ACd8B44692D4571E0a559488864D,5483837528746570000000
0x6836459eFBAEBf77F7b469cFbd539Bb602D162aa,5471095742350370000000
0x0801fcfB41Ce35C80A5e83b8D85a05234230Ba10,5469419033199640000000
0x81157f7CbB3446792F86a529323Ce8E612d66C73,5446737374722500000000
0xE03491a8fdBf1F9f59db8243A04C8A6c55171C75,5439394776691250000000
0xdBE3670B58d0BC01172EF8E4feeA90845a84fee8,5429272230845010000000
0xf23D7f06bd64b6a598b4bEa05e02DdcB437CA106,5400773020061490000000
0xC2498B5a44Adb82E9674E0EAf97BB2bcd4834dfa,5397960447882320000000
0x1AA02726277f2C5e9570039ADECdC7bb4C95d691,5356704647907830000000
0xACB3A9EE99b3434B4eE85dcbd6334b1c35b7F089,5344219940040100000000
0x08334FdAE2022DB333c4e409B4489Ab0bc441bA4,5296794499032300000000
0x4c807964532Ff73684740000F891230417EFf375,5292402266722830000000
0x2bE6792414D997A9f3fE66e813fF2F30c9334715,5275511214696260000000
0xD85AE55864bb2F4079b0E2EbD8Ea0a8CD1E6db1C,5250875448440520000000
0x114880B20223e143C0f6c72C193Ea13b9CBc3019,5250000000000000000000
0x6c6Bb330c5bfA5D47367b0f76b99FF65e12cbC16,5250000000000000000000
0x25ca6b99854F4Af6Acf76F29BC67C1a3B5fd7505,5250000000000000000000
0x9936442f937f30E12c7c1A63102b93F004169AaB,5250000000000000000000
0xCD3403aB696F2cAb1f223cDA4094b1A700a22F39,5250000000000000000000
0xC2c6938eb72034b14B73308e31727C5c8F1D1956,5236687172672170000000
0x35aa568487bAe83b73C464cf350834a2Db329a3a,5219423920255310000000
0x46523A86220667C5fd5ab88b2F5b787f6c581Ff5,5161040000000000000000
0xB7B8F9D3E439AE3a39d30a51815B82C104D24950,5132740000000000000000
0xBa467C15237DAbb776D143E2BDA07c395b8809d2,5130191052026330000000
0x54A8b889309C7F43812640D2690066eF1e22B381,5124777586030370000000
0xf142f941aFdC3a495599331494d171Df9AB56DBb,5095036571360280000000
0x0c40db5638389C726924Ae5c24089B5FCb1b7a14,5050000000000000000000
0x64FAdB1EA33963FFdccC6b99466F1033E1379cC6,5039187059043710000000
0x1694f21325337335A5059e22194835539F972d5f,5004352735432550000000
0x07836084bFcc80Ff65cd408701c2C874110c38A2,5001690817644240000000
0x8631DeaBe453227a05e1d6032F7C5a583aCf3b71,5001200000000000000000
0x98265A1ff213DD8136E0Bf58c2c40cb47D2b8648,5000000000000000000000
0xB287F5715861c842D2D0531bAd2592D2314Ce74A,5000000000000000000000
0xEEF39F3EF4b26C2044384a82FC7227B61F2D6700,4996250000000000000000
0x92d415faD18BC816Bb6F3Ea0BC4B4885B900e044,4986009115377830000000
0xc2701c6b646519579D9EB8955bfb2c22127d1b7E,4977935143349220000000
0xb99AE99A4a01f14145da058f464d909916F88ACD,4901625100785780000000
0xCC0A94e4a04e34FA987ba059DF9c8cAe704633D7,4885264632821610000000
0x93aa6722F6e2e599c6F13d0B304486fEc9379842,4864490000000000000000
0x95f4C559023B376a1cFe72c51Eb1B9D1fA26DA6d,4857907329606540000000
0xC55594294af44cbC0E574cE584E458cB7B0cE9Be,4856902640131030000000
0x9D7D086012f6c610EFA54de9A6e14Ca53629155F,4850000000000000000000
0xd3B8b9959Ff0720334f34dc0497aB90c6e9350d8,4837478946635170000000
0x26996b2929970D0ab5d65B5d4004f9a9958c9B84,4798263659811680000000
0x443010F27F924b127fF2D320001a8fb0bCa38F4a,4779032616049550000000
0xD0ce16647C2A6fd4BC93dde7c01c13B8c92B69a0,4765126195208150000000
0xFa6BdEe6124cB18a01c360F6283863D88df1747b,4749664837844350000000
0x0e864a147773f330dce3a3772fc3B9b120a62503,4733070466691780000000
0x06f13088002CCD840D37a6eD051A4C82d73538Df,4674554311956270000000
0xbFbC6Bf59F838324fF45E29dD956B47D6b2AfD8B,4662216520620630000000
0xd30AF98C2E35945Eb63Fa6a0250f5fDAcFC487D8,4650150000000000000000
0x0431dB61EF5983cF0eca1929d244F7C2D8AE0985,4639451998085670000000
0x8027cB1D747800Ab4612a81bcDAF4F868058a3b1,4629410812145810000000
0xE384EbDF1c4725EdB9e1A9EFA8586dB910884672,4627103026344870000000
0x4001dFECf2dD0a2f04fF261DA6741eBe138AAcEf,4622360000000000000000
0x92244C9b945e6A8C44F4c3DA8D6FeeEcBd032b20,4612170000000000000000
0x7952c27022063f323d727c2cE212278A2EFE6894,4608072164439600000000
0xF8203a6479db4405a99c8af5b37236A99C7EeCFd,4588756627839180000000
0x85a590DD181D21409BEBdeD59D9279f6E5B1Ce7f,4577900000000000000000
0x67CDeBaE77cB28bca1abb4b978CFFd3D52E00F7a,4559659150060410000000
0xC286cF26571Dc9E33Df0bc270787058d336C48D2,4552544086994760000000
0x89BA409bf6DE9241026Db3c271bb81E572593291,4539205923647250000000
0xaB1ade15AD85DD73a9361c561806b1eAa206F650,4536274476592300000000
0x41082678859D583F41872D1F255F1426835d7ae2,4530876671680730000000
0xED7061BF21e2660B0b1EfF66a43E9A476f8Eb87e,4514381987769900000000
0x3F2A2824f41661D2D55BD3e95CF02dB3681576D5,4510690000000000000000
0x2Ea89af47c68cc73e73531362587478383100297,4500264782533350000000
0x0243929173182fdE173977270Aa16D17a9f7a0e2,4485656605623210000000
0xdECC3c83aCF01158310619b0d6F7BfC8743D474f,4480196881925940000000
0x1C38aDbb87256cA59025b8d5b96E407b8DcA5978,4470185894197380000000
0xAaC46C32E84da0a13629B4d59292B0b53a3eb695,4462925536832210000000
0x0D8CB6DaFeF73a27468D7CB630B24F47F6d859c4,4428190000000000000000
0x1Bd0c6DE45C4dE1E6C4e4d4Cd39B5886357bC46F,4426898611782880000000
0xb8E6cACBc37061f75B11340E9Cb4d0844000D0b6,4426807579539320000000
0x717c567A626b52Ef041a72F3574998BfE68CE410,4423872625968530000000
0x64C9313775f4E4C669DAB22618c432a0CB351C8B,4400596497629910000000
0x4a74A10Ef9C3dB50941345F1F43A0976491Fd9a2,4399420000000000000000
0xDA7087aBF583F90E2C0891128b70737BBBA3aD3A,4369876899774550000000
0x931d17fD234C6a4757a6E122Ae294Ef1FDa973F6,4364579459370650000000
0x8B1EA47e37A70E7FeEFc6A6945a4A7272a7934db,4334345685998300000000
0x63051bc0E37c2D12DfD5D597c8086413C23f6650,4322719110466920000000
0x521b4c364Fea414f42267FC37110dD66E5352929,4321500000000000000000
0x8a20eCc5dcF7cFDCADD9969C66366ec958317FB5,4283453020224830000000
0xEAf7DedA07C38a6C773F7C9EFB0733E21BF77406,4282067726197770000000
0xb0B793ec27dc2A2bb2889559F912dedE4Cb7FA01,4278025155980430000000
0x3563Fd9A390eb7425935CB5774BAC91C87caf1d5,4254220000000000000000
0xFCA54910CA86c469E7833FE84F429E4D5056f36c,4246852772337870000000
0xE3Bd76fD1C4b191C2E6AdAB359a40D827Dbb08BC,4245133444672430000000
0xdf2503116A1DC9Af476E1EfD099b432b35331D25,4208168745010930000000
0x47E11E3a8C60Bf08eB85616eE532B4Fe4da7c81D,4206245322130000000000
0x88c23B9ef5732272f32fF10dc8DF70D09088Fc45,4200000000000000000000
0xFE2bc546F0cc6333C448b9FE847D479C360B2047,4200000000000000000000
0xe0fbb9A3d4A3B28c5B2dC24d1BC2C6b34637397B,4196378710547530000000
0x97eC9fDc60123eeD0924950b47B3747C686454ed,4177890504632560000000
0xd9cE26d35aa48D1EA727E2C6d27F671ee089e2A1,4162310000000000000000
0x2a90e7AD3899308F232ed86B506cF743ef339a80,4158061325938550000000
0x966dCaC4f16932fc9d5D89744445330886205D8c,4154655329241220000000
0xB3A3B147FA1ae4934b714B294e28B78d0358340e,4150737183642580000000
0x3F1149171873FF7c92a157C0369e30Bc7c07210d,4134678345413440000000
0x0544F1f9ac1cf830409065cc1611A8Bf429C3a5A,4131250000000000000000
0xd96bcD5C00d4b1FAbE17C78Be94E5763F7ebf8ba,4094692816668840000000
0x92C06882ECE02C3AAc9a88218f2F606cbab5A706,4063129043067070000000
0x8590b47F6668349F6aeCDc4EaA3d13A6DfBca59B,4013637290297420000000
0x6dFBC34F20498a0d5eC4295264efF0f30C7F15b8,4010993295494550000000
0x7BA58F14A4c8598875F34356AEF07Df01707D6c4,4001126897579180000000
0xfD3a9966F2B55E9d4672833Dc692E209589EC452,4000761846655370000000
0x6E3472a5a3de7A9f333Fef38f913285261eb55B8,4000000000000000000000
0xD764b9F211e600D97d64b43f562f33b8c7c4B946,4000000000000000000000
0x86e15c097e5AC39cF050D1E1b9abD0D2885a44f2,3988601968142660000000
0x1c9858030B0a43b5CCd648a9eDF0c72922909aDD,3981543112748920000000
0x6149a51A0Ab0ca12786fE3af59E80c8d6e4D1247,3980502612867840000000
0x3Fb71C787ac5DDd4fE3FD2F3Cb47FFF19A424760,3978000000000000000000
0x8dfdF46D935656785477d9CF43047B6A909F3F4D,3905340000000000000000
0x39D2b22734c0BC3D5A1918DCe5A58FD208839648,3900000000000000000000
0x689197a9F957869a5B3A57F232935808d16BcCE3,3891721473055400000000
0x4fef9f683EF33FF5e7ee6da87ac1159876d7b65e,3888000000000000000000
0xf70AB830A43C90C5f30e86F3dA472D9Fe83978fc,3885309632865550000000
0x2297B64e9D574820B6c84684F814fe9D673FC2CE,3871000462041650000000
0xe7511B40853ea7477a3506D3dc7dcC80bFeb57dd,3869537836986710000000
0xE6B1d769E328407e5d7386D6a0cCca48A36a804f,3867349518862340000000
