Ethereum Address,Token Balance
0xDa88716CF877D02aC4d45e58aA5bCb4c88b11e25,2141882819357390000000
0x88C8bbE857fa61372eDcC11D0D29447f36883Ccc,2087679201478620000000
0xBb21D57599c984f8097292Ed6086A4cFa738837C,2052569571382870000000
0x3464010C0Ef748C8AA135195d1Ca1a00AaEc050E,2051855427870040000000
0xdf5D7312c229dd782BC1311cd98B57749E343C48,2040976616882300000000
0x1932941ee5548d53fB28457665047e06de451ffC,2000658338069810000000
0xab15033649dF6Fe91c2C59293E5Ae4e6c2E75DD8,1971716817454140000000
0xff15437033cb70a913acE56d3F72f2e2E11A8aA8,1940165754380150000000
0xE4ae5675b05aE6666902830a2426c7583445A2C3,1916488516579490000000
0xb49cd5Cc46253E50f796C6FE29B1CA55827A8DaD,1874860972727690000000
0x1A1288668803f30991a2F41c1312905DB0f24872,1868964000000000000000
0x7D150d15573dBFF39FDcf3320a317325E8E7f57C,1810758414737890000000
0xC750d24506c344A910192533fe41d6cE00eb9aa0,1698665269729290000000
0x2F023Dfc6F1D30eeEc0B9f99fAf14D54cAA219C1,1634016617308550000000
0x04a789Dc02f7c50a87666bb8808f8100dAa31189,1565589787364750000000
0x18e6C263eCD40aD31D9079b20730f04a59Dd73B0,1501125363465250000000
0xb7911c63824bD5cF0d3263466B94f0f8efDC5312,1483616396455660000000
0x8E7C6faaCD4C30b0ea7E1982FDc9d003E3df3336,1452992634443350000000
0x366516887F33441816e2c918Ac982ABE00839D42,1446391708968970000000
0x2980a7A324AD1BCAFBC6D088d1E685aBD08C8144,1446294001722050000000
0x62dE849e96436960AF03A5d4064b82e5Eb2ec53F,1439974007052740000000
0x135091679dd9e934be63C862D88522Cb4B6c0dd3,1421581621831370000000
0xdF4a4221c6f875aa0Df196401253fdBf00933fEF,1383870756999330000000
0x767bc4c48DdD4dFE1d841eD0013A16D6c21Fc559,1361187716367290000000
0xD2dDe42D29e21fEa5540c22dc161151A04638878,1350706151321640000000
0xfeaD3C96d0472249BDb307B8a9ec4515D169F23b,1331680523890960000000
0x9A6817d35A481CF02096Cad02b11159aBC0C9f45,1327157173449580000000
0xEE51DFBB440224B999bed3BF135Eba5c14F3A027,1319127910900000000000
0x703cE54EC26841Ee568Cfd6cF67a98060D998bca,1292943232152970000000
0x43748da96eAB61Ccf623Bf7087ef02e70478211e,1281459286360140000000
0x732260317F4D555B3D67084429B73B8b20cC7B50,1277383951636670000000
0x25B9322735209e8CC4F78b07F230b619df266b32,1240065121226590000000
0xd71c71899ef98Ba3C95a831f08FA153ebF7D6E4f,1225293392660640000000
0xB38d3201c3848D815d2B99C1586bB2418fB3EC68,1209891075865730000000
0xB56f67D4B918ca79A201239053c7f7E8b15ed4dB,1203717452899080000000
0x9B0060427e271F8Fa67AB5a63e9b7fBfc3F16612,1200000000000000000000
0x29Dc93bc757985994Bd3BcF05477717458490C59,1184684716545950000000
0x2a81741624281f1E43A67F35a94C59E66260b19C,1145946746063030000000
0xEd0681B6C0ff0F71edF37897Cbb89B2273C6d416,1103079181860810000000
0xc91fD88baCB7F6d128217aB7a6Aba55f56bDD7dB,1090300000000000000000
0x762c0e5Ae9d4C726f9Ee112Cc66eD5f11566a8d0,1072099313715760000000
0x91c8f3C97771A611eEdcb3A3B54d6e81D6258371,1040954784158750000000
0xD9CAEBEFC0056D0F7e7c3271DFd7A2EC745273c5,1036185052160720000000
0x0A75397d252eeB205A0D203b669e881476034489,1000000000000000000000
0x273159fC571f146975Bf422DEdCC975661385f99,966950665700523000000
0x89259786b279C2FB55aaEdc0F5390B8D5073fDAa,946298541603969000000
0xeA63e1e9324B9a1C72C3Cc29a7A405584665e806,924881714270739000000
0xcc4461636684868AaB71037b29a11cC643E64500,898825883724553000000
0x18b553533e9bb04c01be06C491E6F57046D49b38,876327195080961000000
0xb80C2690379ECc0b4AC1e988a747d4180fCE12f7,870518492611841000000
0x1B133343e87C59b9433c728528a415EC4Fd249Df,852444675096864000000
0x01730A14CE14aEBE4821CE823C0190582c928364,845830834215762000000
0x065F0Aa0C146eB37a97cF2112e1bE7ce25EEB4B4,836990149565411000000
0xc70fdCE789D59D3edba8c3Efb5DA283Ff2f54eAf,791598346872042000000
0x2A17a9911F4bb35b23964671b56b7Cc6379170e0,754040425462386000000
0x3AbB7fa06b64Ee2059fD53244242F0baA90FD0a6,739859821530148000000
0x457A8DF0Cb39cFEF8f17c603f99Eda99182569F6,736506717287260000000
0x2e6e21188cda157bBAf6F86B63a18bE204A346Ad,713562858388736000000
0x175c1e5d8E61Ad3a98751faff0eBAC825bB6F23e,712861106974819000000
0xaC8a9854a204FE5970a5a55bCb9547dFd6F64f91,707540964242523000000
0x11d86ad44D537056cE1934720f20e2BCb4Ce0344,665045355256050000000
0x901F20D2423e810E90d1152A3FD2602693E75B4f,657390086570844000000
0x737130bd654F2Deab27679C35131969659666807,647637634713238000000
0x8950fa87a542eE0C0c3c81ceb76b0C65CeB74a62,647335409097687000000
0x11b8cd804C6E85EcEAf498338E5280315FDED538,645000000000000000000
0xbEfD8461379929E20805770E1bbf591EfC73089B,640000000000000000000
0xD1c80237159dA3e1CD00c26725693255EE830605,637684475922806000000
0x7ba4811389fb4C93818e0F01900B8410844bAd21,564325021044315000000
0x3FC45291e86905B9CE786345D767B96B4FA62E73,563406118896911000000
0xF69ad5847304f12241C350CC0387F7c4116dBc06,543908488947493000000
0xc149d68d58b83cb2C612F882BBC0EB3b2b473A9a,535000006279257000000
0xa333f9481952108b97dF47255881B23A99F911Fa,533895882548304000000
0xE84a37D3aBEF83C4F5C9C2CE6e0cBa6BD9400c87,519632623317761000000
0xE1561fA8445d7C9d625D8c2Fd8eFbE3BA571b7a8,510000000000000000000
0x4e060C361bBF0A2080F62d41Fb046e98606948E2,505000000000000000000
0x5C383e973899633C9D669b931B180c2780A30696,504568345489900000000
0xa11a88Ea8a4A8832cA3584b4Ab24c41182FA777D,497724490790168000000
0x6dBd999C0c557193c7AFbFed7b1dda732C71c533,480081575609899000000
0xd99bD6Efc4fa320aE547Cfa622f4A1D930D75522,449632682875734000000
0x0dC3ceDEC81811A0462C54F5C7d4693479a5869A,447377747493702000000
0x0FdDA473C838E0804384887Fc83073bDD25c03fe,444337510333617000000
0xa6d4B2023A5735C34315517502f46FD15809c818,434442825326202000000
0x794DA900b43BB84f999b33Cb73b2C4D02b991e54,430295912846020000000
0x53F6b7C140eBB6aeC91Fc94D0917147Dc2431d48,422909838093076000000
0x2aA370790b92B388Ab73E778Ee40219219993227,416000000000000000000
0x0079daaF696a60bCD1615b302D7A06259DbE6aE2,398640647768487000000
0x41F8BDc5d817628116BB731fc91aB73A7b8e0401,397108986289781000000
0x7641d25fb6929d54d4d7B3DB0B929006e16Ce75f,397029961892400000000
0x9E48aEbb11D9eb339f857E2dA9Fde629e838ff01,340528172687671000000
0xE5E1124E85153A2D0b18d546956eb3036A7C49b7,337022262612577000000
0x2609Ef4D0d6068554542bFA2bf8DFADee7D0F1A8,332290336080431000000
0x8f4c69526a40e049dAcC2BBa5eD048A68E124BF9,320736919062476000000
0xeA0045AcAf16A20D57131721Da0D536518a1356E,301394020168051000000
0xE1f15C36B638bca7657909dfD7bB2d8AD0cD7C43,292781498000000000000
0xD5B3e110e3Eeb61f3a78D18ce1B14Ec8cE753A95,289942344333020000000
0x0d3338ceb3e550f843C8c5167B4c4911B63Be781,273226279010417000000
0x42b57FC9bf09B73aD80aCC1d12A841c493e8B40f,273112406500000000000
0xd040328c2C94C5C27a7aFD84EB6B0851A8890B31,272640321861146000000
0x0D205efD9f21B59B3608013252EDEF572F9f234C,271480049238892000000
0x4ad25fFE5f9C6aa89395B253a4A512065015eE82,263647441947601000000
0xBF799E6A2d53ba53e45BEA282cFfA8aC6FA6b336,261802000000000000000
0x31b4429298Cb3E2Da4BE297bdd94845586Bc8EDb,254817351230210000000
0xD23DF138e3c7a74b2832f5ecC1ed9Eea6c04C80F,235752229448009000000
0x7d6FEB98fB5ef14ECfE80167fb8B356BaecdAC93,235537972861814000000
0x15314557A20A7841D3b05e93790C29fC0450B78C,217932689768456000000
0xb7C52342C6FBb4BA7579bE21647460D7aCb3F2ca,215914332031230000000
0xe9f1bF4310Ca01D9AC553aDa55B278057A7F7717,214381959163557000000
0xf3716334e74C47caBF82E459039c78bb130881F8,212757289356569000000
0x3b1A3939755D8642C7B1336c00DAE0A88c5cB002,210000000000000000000
0x4A6dA88498CddcB182acE60Ba63780d6aBCdCfBF,203643668755525000000
0x9fE0a07bfC3356ec35c9a940dC3Ba8831937C076,202735252565507000000
0x1fb4Fe86627A1A88c8EC7E64a718D4b088633bed,200000000000000000000
0x4Ca3705E0528d09207a9CF23c0C6C96240F56922,199557762640589000000
0x3D235b17f9f21BDCdAc3795C4Da37f38A3436aa3,193916724349739000000
0xa2D9567B1a74937730cb4F50479382F494B088D9,188880000000000000000
0x6f9a0De69941574d37f57054c2117E1b776dc23A,166204369506429000000
0xB6043f8e035D9281950183278A57Ba637787AC65,157661109457407000000
0xA652d1d5415212676D01632FbC172bAd0C52140f,155610000000000000000
0xbC37AD6a9AA331e30c9F2f35A4F8323a5915c6bF,153786992400000000000
0xfb91C48e5F9c3bb068Ade1F8c3734B23587a8e44,138895149523515000000
0x155e6Ac89B35a9D5F90E59D4e446c9C6B10e692B,137097857714203000000
0xaDa97454F21125c53a7fC7c9D40DD8837Dc6B884,135670261482517000000
0xf591Bb962F4D757000200f96D47e60b4201f5239,135531220344302000000
0xfd22abA4eE3Cd8ac3cb25cD1E56CB8164B11eEDf,131605131437664000000
0x018A973136feeE8D41cb5A5De46fA491baECf2Dd,128884243801106000000
0xB8EB8119101b8AFAa867c1C98fB4DC8B220b687F,128861212165093000000
0x3179380229aC6c10A947B9751a11a3E186C88222,128521198334812000000
0xBfb12c30a347d06778Fe9DD582C33c6deDB373ef,127796859753484000000
0x9D64efB77a6532ad501ccc451D0eD8056EFBCB1a,123916643772089000000
0xF8D743862804E20db4cc124Efcd3b91fbad65c41,119698691192419000000
0x0b9aB09b55c9e5978f79177b81bDFfB8b65463c2,116559680494470000000
0x1bcB45cA7c996fADCa5EdE8e72682D5874A176B4,115081065700000000000
0xAf0601CE9Bf0BeFcbF37446c934a4789092128f9,112071756139322000000
0x461e76A4fE9f27605d4097A646837c32F1ccc31c,111329474281807000000
0x8812343aB159b485d7A013baedE5853b7cd79B15,111303926786687000000
0x529F3A6a8513eBBd33bf0b88706A43ED1eEBFB9F,111303175749710000000
0x397fdb9B3fb6b2cA30D1f5cA9cC51C3527f0c6C1,111281688613657000000
0x7C0264F26c356EB647341f3f184C31833BeDE4BE,111279390952424000000
0xBEE17A0eeC20ac4E0bc85F0862368EcD53801f13,110926572578312000000
